,video,frame,path,number_of_cells,centers_x,centers_y,radius,index_trajectoriessplit,number_of_cells_corrected
305,E01,30,E01/Frame030.png,1,[254],[247],[107],,1
306,E01,31,E01/Frame031.png,1,[254],[247],[106],,1
307,E01,32,E01/Frame032.png,1,[254],[246],[106],,1
308,E01,33,E01/Frame033.png,1,[254],[245],[106],,1
309,E01,34,E01/Frame034.png,1,[254],[244],[106],,1
310,E01,35,E01/Frame035.png,1,[253],[243],[106],,1
311,E01,36,E01/Frame036.png,1,[253],[242],[106],,1
312,E01,37,E01/Frame037.png,1,[253],[242],[106],,1
313,E01,38,E01/Frame038.png,1,[253],[241],[106],,1
314,E01,39,E01/Frame039.png,1,[253],[240],[106],,1
315,E01,40,E01/Frame040.png,1,[254],[239],[106],,1
316,E01,41,E01/Frame041.png,1,[254],[238],[106],,1
317,E01,42,E01/Frame042.png,1,[254],[237],[106],,1
318,E01,43,E01/Frame043.png,1,[253],[236],[106],,1
319,E01,44,E01/Frame044.png,1,[253],[236],[105],,1
320,E01,45,E01/Frame045.png,1,[253],[236],[105],,1
321,E01,46,E01/Frame046.png,1,[253],[236],[105],,1
322,E01,47,E01/Frame047.png,1,[253],[236],[105],,1
323,E01,48,E01/Frame048.png,1,[253],[235],[106],,1
324,E01,49,E01/Frame049.png,1,[254],[235],[106],,1
325,E01,50,E01/Frame050.png,1,[254],[234],[106],,1
326,E01,51,E01/Frame051.png,1,[255],[234],[106],,1
327,E01,52,E01/Frame052.png,1,[255],[235],[106],,1
328,E01,53,E01/Frame053.png,1,[255],[235],[106],,1
329,E01,54,E01/Frame054.png,1,[255],[236],[106],,1
330,E01,55,E01/Frame055.png,1,[256],[236],[105],,1
331,E01,56,E01/Frame056.png,1,[257],[235],[104],,1
332,E01,57,E01/Frame057.png,2,"[219, 301]","[215, 241]","[82, 77]",,2
333,E01,58,E01/Frame058.png,2,"[218, 301]","[220, 241]","[80, 78]",,2
334,E01,59,E01/Frame059.png,2,"[215, 300]","[223, 240]","[79, 79]",,2
335,E01,60,E01/Frame060.png,2,"[214, 300]","[225, 240]","[78, 80]",,2
336,E01,61,E01/Frame061.png,2,"[212, 300]","[226, 240]","[77, 80]",,2
337,E01,62,E01/Frame062.png,2,"[211, 301]","[227, 240]","[78, 81]",,2
338,E01,63,E01/Frame063.png,2,"[210, 301]","[227, 240]","[79, 81]",,2
339,E01,64,E01/Frame064.png,2,"[210, 302]","[226, 240]","[79, 80]",,2
340,E01,65,E01/Frame065.png,2,"[211, 302]","[226, 241]","[80, 80]",,2
341,E01,66,E01/Frame066.png,2,"[212, 302]","[227, 240]","[80, 79]",,2
342,E01,67,E01/Frame067.png,2,"[213, 302]","[227, 240]","[80, 79]",,2
343,E01,68,E01/Frame068.png,2,"[215, 303]","[228, 239]","[81, 78]",,2
344,E01,69,E01/Frame069.png,2,"[216, 303]","[229, 239]","[82, 78]",,2
345,E01,70,E01/Frame070.png,2,"[216, 304]","[229, 239]","[82, 76]",,2
346,E01,71,E01/Frame071.png,2,"[216, 305]","[229, 238]","[84, 76]",,2
347,E01,72,E01/Frame072.png,2,"[217, 306]","[230, 238]","[85, 75]",,2
348,E01,73,E01/Frame073.png,2,"[217, 307]","[230, 237]","[84, 75]",,2
349,E01,74,E01/Frame074.png,2,"[217, 307]","[231, 236]","[83, 74]",,2
350,E01,75,E01/Frame075.png,2,"[217, 307]","[231, 235]","[83, 75]",,2
351,E01,76,E01/Frame076.png,2,"[217, 307]","[232, 233]","[83, 76]",,2
352,E01,77,E01/Frame077.png,2,"[217, 307]","[233, 231]","[82, 76]",,2
353,E01,78,E01/Frame078.png,2,"[217, 307]","[233, 228]","[83, 78]",,2
354,E01,79,E01/Frame079.png,2,"[217, 307]","[234, 226]","[83, 79]",,2
355,E01,80,E01/Frame080.png,2,"[218, 307]","[235, 223]","[83, 80]",,2
356,E01,81,E01/Frame081.png,2,"[218, 306]","[236, 221]","[83, 81]",,2
357,E01,82,E01/Frame082.png,2,"[219, 306]","[237, 219]","[84, 81]",,2
358,E01,83,E01/Frame083.png,2,"[220, 305]","[238, 217]","[84, 81]",,2
359,E01,84,E01/Frame084.png,2,"[220, 305]","[238, 215]","[84, 81]",,2
360,E01,85,E01/Frame085.png,2,"[221, 305]","[239, 214]","[85, 81]",,2
361,E01,86,E01/Frame086.png,2,"[222, 304]","[240, 212]","[85, 81]",,2
362,E01,87,E01/Frame087.png,2,"[223, 304]","[241, 210]","[85, 81]",,2
363,E01,88,E01/Frame088.png,2,"[223, 304]","[242, 209]","[84, 80]",,2
364,E01,89,E01/Frame089.png,2,"[224, 304]","[243, 208]","[84, 80]",,2
365,E01,90,E01/Frame090.png,2,"[224, 304]","[245, 206]","[84, 80]",,2
366,E01,91,E01/Frame091.png,2,"[225, 304]","[246, 205]","[84, 80]",,2
367,E01,92,E01/Frame092.png,2,"[225, 304]","[247, 203]","[84, 80]",,2
368,E01,93,E01/Frame093.png,2,"[226, 304]","[248, 202]","[84, 80]",,2
369,E01,94,E01/Frame094.png,2,"[227, 304]","[248, 201]","[84, 80]",,2
370,E01,95,E01/Frame095.png,2,"[227, 304]","[249, 201]","[84, 80]",,2
371,E01,96,E01/Frame096.png,2,"[228, 303]","[250, 200]","[83, 80]",,2
372,E01,97,E01/Frame097.png,2,"[228, 303]","[252, 199]","[83, 80]",,2
373,E01,98,E01/Frame098.png,2,"[228, 302]","[253, 198]","[82, 80]",,2
374,E01,99,E01/Frame099.png,2,"[229, 302]","[254, 198]","[82, 81]",,2
375,E01,100,E01/Frame100.png,2,"[229, 301]","[256, 197]","[82, 81]",,2
376,E01,101,E01/Frame101.png,2,"[230, 301]","[257, 196]","[81, 81]",,2
377,E01,102,E01/Frame102.png,2,"[231, 300]","[258, 196]","[81, 82]",,2
378,E01,103,E01/Frame103.png,2,"[232, 300]","[259, 196]","[82, 82]",,2
379,E01,104,E01/Frame104.png,2,"[233, 299]","[260, 196]","[81, 82]",,2
380,E01,105,E01/Frame105.png,2,"[235, 299]","[262, 196]","[81, 82]",,2
381,E01,106,E01/Frame106.png,2,"[235, 299]","[263, 196]","[81, 82]",,2
382,E01,107,E01/Frame107.png,2,"[236, 299]","[263, 196]","[82, 82]",,2
383,E01,108,E01/Frame108.png,2,"[237, 299]","[262, 195]","[82, 81]",,2
384,E01,109,E01/Frame109.png,2,"[237, 299]","[262, 194]","[82, 81]",,2
385,E01,110,E01/Frame110.png,2,"[237, 300]","[261, 193]","[83, 80]",,2
386,E01,111,E01/Frame111.png,2,"[238, 300]","[260, 193]","[83, 80]",,2
387,E01,112,E01/Frame112.png,2,"[238, 300]","[258, 192]","[83, 81]",,2
388,E01,113,E01/Frame113.png,2,"[239, 299]","[257, 191]","[83, 82]",,2
389,E01,114,E01/Frame114.png,2,"[239, 298]","[256, 190]","[83, 82]",,2
390,E01,115,E01/Frame115.png,2,"[240, 297]","[255, 189]","[83, 83]",,2
391,E01,116,E01/Frame116.png,2,"[240, 298]","[255, 187]","[83, 82]",,2
392,E01,117,E01/Frame117.png,2,"[241, 299]","[255, 185]","[83, 81]",,2
393,E01,118,E01/Frame118.png,2,"[241, 300]","[255, 183]","[83, 81]",,2
394,E01,119,E01/Frame119.png,2,"[241, 301]","[256, 182]","[83, 80]",,2
395,E01,120,E01/Frame120.png,2,"[241, 302]","[257, 182]","[83, 79]",,2
396,E01,121,E01/Frame121.png,2,"[241, 302]","[257, 182]","[83, 79]",,2
397,E01,122,E01/Frame122.png,2,"[241, 302]","[258, 182]","[83, 79]",,2
398,E01,123,E01/Frame123.png,2,"[241, 302]","[258, 183]","[83, 79]",,2
399,E01,124,E01/Frame124.png,2,"[241, 302]","[258, 183]","[83, 79]",,2
400,E01,125,E01/Frame125.png,2,"[241, 301]","[259, 183]","[83, 79]",,2
401,E01,126,E01/Frame126.png,2,"[241, 301]","[260, 183]","[82, 79]",,2
402,E01,127,E01/Frame127.png,2,"[241, 301]","[260, 183]","[82, 79]",,2
403,E01,128,E01/Frame128.png,2,"[241, 300]","[260, 183]","[82, 79]",,2
404,E01,129,E01/Frame129.png,2,"[240, 300]","[260, 183]","[83, 80]",,2
405,E01,130,E01/Frame130.png,2,"[240, 300]","[260, 183]","[84, 80]",,2
406,E01,131,E01/Frame131.png,2,"[239, 299]","[259, 183]","[84, 80]",,2
407,E01,132,E01/Frame132.png,2,"[239, 299]","[259, 183]","[84, 80]",,2
408,E01,133,E01/Frame133.png,2,"[238, 298]","[259, 183]","[84, 80]",,2
409,E01,134,E01/Frame134.png,2,"[237, 298]","[259, 183]","[84, 80]",,2
410,E01,135,E01/Frame135.png,2,"[237, 298]","[259, 183]","[84, 80]",,2
411,E01,136,E01/Frame136.png,2,"[237, 297]","[260, 183]","[84, 81]",,2
412,E01,137,E01/Frame137.png,2,"[237, 297]","[260, 183]","[84, 81]",,2
413,E01,138,E01/Frame138.png,2,"[237, 297]","[260, 183]","[84, 81]",,2
414,E01,139,E01/Frame139.png,2,"[237, 297]","[259, 183]","[84, 81]",,2
415,E01,140,E01/Frame140.png,2,"[237, 297]","[259, 183]","[84, 81]",,2
416,E01,141,E01/Frame141.png,2,"[237, 297]","[259, 183]","[84, 81]",,2
417,E01,142,E01/Frame142.png,2,"[237, 297]","[260, 183]","[84, 81]",,2
418,E01,143,E01/Frame143.png,2,"[237, 296]","[260, 183]","[84, 81]",,2
419,E01,144,E01/Frame144.png,2,"[237, 296]","[261, 183]","[84, 81]",,2
420,E01,145,E01/Frame145.png,2,"[237, 296]","[261, 183]","[84, 81]",,2
421,E01,146,E01/Frame146.png,2,"[237, 296]","[262, 183]","[84, 80]",,2
422,E01,147,E01/Frame147.png,2,"[237, 296]","[263, 183]","[84, 80]",,2
423,E01,148,E01/Frame148.png,2,"[237, 296]","[264, 183]","[83, 80]",,2
424,E01,149,E01/Frame149.png,2,"[237, 296]","[266, 184]","[82, 80]",,2
425,E01,150,E01/Frame150.png,2,"[237, 297]","[267, 185]","[82, 80]",,2
426,E01,151,E01/Frame151.png,2,"[238, 297]","[269, 186]","[81, 81]",,2
427,E01,152,E01/Frame152.png,2,"[238, 297]","[270, 186]","[81, 81]",,2
428,E01,153,E01/Frame153.png,2,"[238, 296]","[271, 187]","[82, 81]",,2
429,E01,154,E01/Frame154.png,2,"[238, 296]","[271, 188]","[82, 81]",,2
430,E01,155,E01/Frame155.png,2,"[237, 295]","[272, 188]","[83, 81]",,2
431,E01,156,E01/Frame156.png,2,"[237, 295]","[272, 188]","[83, 81]",,2
432,E01,157,E01/Frame157.png,2,"[236, 295]","[272, 188]","[83, 81]",,2
433,E01,158,E01/Frame158.png,2,"[236, 294]","[273, 188]","[82, 81]",,2
434,E01,159,E01/Frame159.png,2,"[237, 294]","[273, 188]","[82, 81]",,2
435,E01,160,E01/Frame160.png,2,"[237, 294]","[273, 188]","[82, 81]",,2
436,E01,161,E01/Frame161.png,2,"[236, 294]","[273, 188]","[83, 81]",,2
437,E01,162,E01/Frame162.png,2,"[236, 294]","[272, 188]","[83, 81]",,2
438,E01,163,E01/Frame163.png,2,"[236, 294]","[272, 188]","[84, 81]",,2
439,E01,164,E01/Frame164.png,2,"[235, 294]","[271, 188]","[84, 81]",,2
440,E01,165,E01/Frame165.png,2,"[235, 294]","[271, 188]","[84, 81]",,2
441,E01,166,E01/Frame166.png,2,"[235, 294]","[271, 188]","[84, 81]",,2
442,E01,167,E01/Frame167.png,2,"[235, 294]","[271, 188]","[84, 80]",,2
443,E01,168,E01/Frame168.png,2,"[234, 294]","[271, 187]","[84, 80]",,2
444,E01,169,E01/Frame169.png,2,"[234, 295]","[271, 187]","[84, 80]",,2
445,E01,170,E01/Frame170.png,2,"[233, 295]","[270, 187]","[84, 80]",,2
446,E01,171,E01/Frame171.png,2,"[233, 295]","[270, 187]","[84, 80]",,2
447,E01,172,E01/Frame172.png,2,"[233, 294]","[271, 188]","[84, 80]",,2
448,E01,173,E01/Frame173.png,2,"[233, 294]","[271, 188]","[84, 81]",,2
449,E01,174,E01/Frame174.png,2,"[233, 294]","[271, 187]","[84, 80]",,2
450,E01,175,E01/Frame175.png,2,"[233, 294]","[272, 186]","[84, 80]",,2
451,E01,176,E01/Frame176.png,2,"[233, 294]","[272, 185]","[84, 79]",,2
452,E01,177,E01/Frame177.png,2,"[233, 294]","[272, 184]","[84, 79]",,2
453,E01,178,E01/Frame178.png,2,"[233, 294]","[271, 183]","[84, 78]",,2
454,E01,179,E01/Frame179.png,2,"[234, 294]","[271, 182]","[84, 77]",,2
455,E01,180,E01/Frame180.png,2,"[234, 294]","[271, 182]","[84, 77]",,2
456,E01,181,E01/Frame181.png,2,"[234, 294]","[271, 182]","[83, 77]",,2
457,E01,182,E01/Frame182.png,2,"[234, 294]","[271, 182]","[83, 77]",,2
458,E01,183,E01/Frame183.png,2,"[234, 294]","[272, 182]","[82, 77]",,2
459,E01,184,E01/Frame184.png,2,"[235, 295]","[273, 182]","[82, 77]",,2
460,E01,185,E01/Frame185.png,2,"[234, 295]","[273, 182]","[83, 77]",,2
461,E01,186,E01/Frame186.png,2,"[234, 295]","[273, 182]","[83, 77]",,2
462,E01,187,E01/Frame187.png,2,"[234, 295]","[273, 182]","[83, 78]",,2
463,E01,188,E01/Frame188.png,2,"[233, 295]","[273, 182]","[83, 77]",,2
464,E01,189,E01/Frame189.png,2,"[233, 294]","[273, 182]","[83, 77]",,2
465,E01,190,E01/Frame190.png,2,"[233, 294]","[273, 182]","[83, 78]",,2
466,E01,191,E01/Frame191.png,2,"[232, 294]","[273, 183]","[83, 78]",,2
467,E01,192,E01/Frame192.png,2,"[232, 295]","[273, 183]","[84, 77]",,2
468,E01,193,E01/Frame193.png,2,"[232, 295]","[273, 184]","[84, 78]",,2
469,E01,194,E01/Frame194.png,2,"[232, 295]","[273, 184]","[84, 77]",,2
470,E01,195,E01/Frame195.png,2,"[232, 295]","[273, 184]","[84, 76]",,2
471,E01,196,E01/Frame196.png,2,"[232, 295]","[273, 184]","[84, 76]",,2
472,E01,197,E01/Frame197.png,2,"[232, 295]","[273, 183]","[83, 76]",,2
473,E01,198,E01/Frame198.png,2,"[232, 295]","[273, 182]","[83, 75]",,2
474,E01,199,E01/Frame199.png,2,"[232, 295]","[273, 182]","[83, 76]",,2
475,E01,200,E01/Frame200.png,2,"[233, 294]","[273, 181]","[83, 76]",,2
476,E01,201,E01/Frame201.png,2,"[233, 294]","[273, 181]","[83, 77]",,2
477,E01,202,E01/Frame202.png,2,"[233, 294]","[273, 180]","[83, 77]",,2
478,E01,203,E01/Frame203.png,2,"[234, 294]","[273, 180]","[83, 77]",,2
479,E01,204,E01/Frame204.png,2,"[234, 294]","[273, 180]","[83, 77]",,2
480,E01,205,E01/Frame205.png,2,"[234, 294]","[272, 181]","[83, 77]",,2
481,E01,206,E01/Frame206.png,2,"[234, 295]","[272, 181]","[83, 77]",,2
482,E01,207,E01/Frame207.png,2,"[234, 295]","[272, 181]","[83, 77]",,2
483,E01,208,E01/Frame208.png,2,"[234, 295]","[273, 181]","[83, 77]",,2
484,E01,209,E01/Frame209.png,2,"[234, 296]","[273, 181]","[83, 77]",,2
485,E01,210,E01/Frame210.png,2,"[234, 296]","[274, 182]","[83, 77]",,2
486,E01,211,E01/Frame211.png,2,"[233, 295]","[274, 182]","[83, 77]",,2
487,E01,212,E01/Frame212.png,2,"[233, 295]","[275, 183]","[83, 77]",,2
488,E01,213,E01/Frame213.png,2,"[233, 294]","[275, 183]","[83, 77]",,2
489,E01,214,E01/Frame214.png,2,"[233, 294]","[275, 183]","[82, 77]",,2
490,E01,215,E01/Frame215.png,2,"[233, 294]","[275, 183]","[83, 77]",,2
491,E01,216,E01/Frame216.png,2,"[233, 294]","[276, 182]","[83, 77]",,2
492,E01,217,E01/Frame217.png,2,"[233, 294]","[276, 181]","[83, 77]",,2
493,E01,218,E01/Frame218.png,2,"[234, 295]","[276, 181]","[83, 76]",,2
494,E01,219,E01/Frame219.png,2,"[234, 294]","[277, 180]","[83, 77]",,2
495,E01,220,E01/Frame220.png,2,"[234, 294]","[277, 180]","[83, 77]",,2
496,E01,221,E01/Frame221.png,2,"[234, 294]","[278, 179]","[83, 76]",,2
497,E01,222,E01/Frame222.png,2,"[234, 294]","[278, 178]","[83, 76]",,2
498,E01,223,E01/Frame223.png,2,"[234, 295]","[279, 177]","[82, 75]",,2
499,E01,224,E01/Frame224.png,2,"[234, 296]","[279, 177]","[82, 75]",,2
500,E01,225,E01/Frame225.png,2,"[234, 296]","[280, 176]","[81, 75]",,2
501,E01,226,E01/Frame226.png,2,"[236, 296]","[281, 176]","[80, 75]",,2
502,E01,227,E01/Frame227.png,3,"[297, 195, 278]","[177, 245, 298]","[75, 62, 59]",,3
503,E01,228,E01/Frame228.png,3,"[297, 195, 280]","[177, 245, 298]","[75, 60, 61]",,3
504,E01,229,E01/Frame229.png,3,"[297, 194, 280]","[178, 244, 299]","[75, 60, 61]",,3
505,E01,230,E01/Frame230.png,3,"[296, 194, 280]","[178, 243, 299]","[76, 59, 61]",,3
506,E01,231,E01/Frame231.png,3,"[296, 193, 280]","[178, 242, 299]","[76, 60, 61]",,3
507,E01,232,E01/Frame232.png,3,"[295, 192, 280]","[177, 240, 300]","[76, 60, 61]",,3
508,E01,233,E01/Frame233.png,3,"[295, 192, 279]","[176, 238, 300]","[75, 62, 62]",,3
509,E01,234,E01/Frame234.png,3,"[295, 193, 278]","[176, 237, 300]","[75, 63, 62]",,3
510,E01,235,E01/Frame235.png,3,"[294, 194, 277]","[176, 235, 300]","[76, 64, 62]",,3
511,E01,236,E01/Frame236.png,3,"[295, 195, 276]","[176, 236, 299]","[76, 63, 62]",,3
512,E01,237,E01/Frame237.png,3,"[294, 196, 277]","[175, 237, 297]","[76, 63, 63]",,3
513,E01,238,E01/Frame238.png,4,"[196, 278, 270, 323]","[238, 294, 156, 197]","[63, 63, 55, 63]",,4
514,E01,239,E01/Frame239.png,4,"[196, 279, 276, 296]","[240, 293, 159, 202]","[62, 64, 56, 62]",,4
515,E01,240,E01/Frame240.png,4,"[195, 281, 281, 289]","[243, 291, 163, 203]","[61, 64, 57, 62]",,4
516,E01,241,E01/Frame241.png,4,"[194, 282, 286, 280]","[243, 290, 167, 205]","[62, 64, 58, 62]",,4
517,E01,242,E01/Frame242.png,4,"[193, 283, 290, 279]","[243, 290, 172, 206]","[61, 63, 60, 62]",,4
518,E01,243,E01/Frame243.png,4,"[193, 283, 294, 278]","[243, 290, 176, 206]","[61, 63, 61, 62]",,4
519,E01,244,E01/Frame244.png,4,"[193, 283, 297, 278]","[242, 290, 180, 206]","[61, 63, 63, 63]",,4
520,E01,245,E01/Frame245.png,4,"[193, 283, 300, 279]","[241, 290, 183, 206]","[61, 63, 63, 63]",,4
521,E01,246,E01/Frame246.png,4,"[192, 282, 302, 280]","[240, 290, 186, 206]","[61, 63, 63, 64]",,4
522,E01,247,E01/Frame247.png,4,"[192, 282, 304, 277]","[239, 290, 188, 202]","[61, 63, 63, 64]",,4
523,E01,248,E01/Frame248.png,4,"[192, 281, 305, 274]","[238, 290, 190, 198]","[61, 63, 63, 64]",,4
524,E01,249,E01/Frame249.png,4,"[193, 280, 306, 272]","[237, 290, 190, 193]","[61, 63, 63, 63]",,4
525,E01,250,E01/Frame250.png,4,"[193, 279, 306, 269]","[237, 290, 191, 188]","[60, 63, 63, 62]",,4
526,E01,251,E01/Frame251.png,4,"[193, 278, 307, 266]","[237, 290, 191, 183]","[60, 63, 63, 62]",,4
527,E01,252,E01/Frame252.png,4,"[193, 278, 308, 267]","[237, 290, 191, 183]","[60, 63, 62, 62]",,4
528,E01,253,E01/Frame253.png,4,"[193, 278, 308, 267]","[237, 290, 192, 183]","[60, 63, 62, 62]",,4
529,E01,254,E01/Frame254.png,4,"[192, 277, 308, 267]","[237, 290, 192, 183]","[60, 62, 62, 62]",,4
530,E01,255,E01/Frame255.png,4,"[192, 277, 309, 267]","[237, 290, 193, 182]","[60, 62, 62, 62]",,4
531,E01,256,E01/Frame256.png,4,"[192, 277, 309, 266]","[236, 290, 193, 180]","[61, 63, 62, 61]",,4
532,E01,257,E01/Frame257.png,4,"[192, 276, 309, 266]","[236, 290, 193, 179]","[60, 63, 62, 60]",,4
533,E01,258,E01/Frame258.png,4,"[192, 276, 309, 266]","[235, 290, 194, 177]","[61, 63, 61, 60]",,4
534,E01,259,E01/Frame259.png,4,"[192, 276, 309, 266]","[235, 289, 194, 175]","[60, 63, 61, 60]",,4
535,E01,260,E01/Frame260.png,4,"[192, 276, 309, 266]","[234, 289, 194, 174]","[60, 63, 61, 60]",,4
536,E01,261,E01/Frame261.png,4,"[192, 276, 309, 266]","[234, 288, 194, 174]","[61, 63, 61, 60]",,4
537,E01,262,E01/Frame262.png,4,"[192, 276, 309, 266]","[233, 287, 194, 173]","[61, 63, 61, 60]",,4
538,E01,263,E01/Frame263.png,4,"[192, 276, 309, 266]","[232, 287, 195, 173]","[61, 63, 61, 60]",,4
539,E01,264,E01/Frame264.png,4,"[191, 276, 309, 266]","[231, 286, 195, 172]","[62, 63, 62, 60]",,4
540,E01,265,E01/Frame265.png,4,"[191, 276, 308, 266]","[230, 286, 196, 171]","[62, 63, 61, 60]",,4
541,E01,266,E01/Frame266.png,4,"[190, 276, 308, 266]","[229, 285, 196, 170]","[61, 63, 61, 60]",,4
542,E01,267,E01/Frame267.png,4,"[190, 276, 308, 266]","[228, 285, 197, 169]","[62, 63, 61, 60]",,4
543,E01,268,E01/Frame268.png,4,"[190, 275, 308, 266]","[228, 285, 197, 169]","[61, 63, 61, 60]",,4
544,E01,269,E01/Frame269.png,4,"[190, 275, 307, 266]","[228, 285, 197, 169]","[61, 63, 61, 60]",,4
545,E01,270,E01/Frame270.png,4,"[191, 275, 307, 267]","[228, 285, 197, 169]","[61, 63, 61, 60]",,4
546,E01,271,E01/Frame271.png,4,"[190, 274, 307, 267]","[228, 285, 197, 170]","[61, 63, 62, 61]",,4
547,E01,272,E01/Frame272.png,4,"[190, 274, 306, 266]","[228, 285, 197, 170]","[60, 63, 62, 60]",,4
548,E01,273,E01/Frame273.png,4,"[190, 274, 306, 266]","[228, 285, 198, 170]","[60, 63, 62, 60]",,4
549,E01,274,E01/Frame274.png,4,"[190, 274, 305, 266]","[228, 284, 198, 170]","[61, 62, 63, 60]",,4
550,E01,275,E01/Frame275.png,4,"[189, 274, 305, 266]","[228, 284, 198, 169]","[61, 63, 63, 60]",,4
551,E01,276,E01/Frame276.png,4,"[190, 274, 305, 265]","[227, 284, 197, 169]","[61, 63, 63, 60]",,4
552,E01,277,E01/Frame277.png,4,"[190, 273, 305, 265]","[227, 283, 197, 168]","[62, 63, 62, 60]",,4
553,E01,278,E01/Frame278.png,4,"[190, 273, 305, 265]","[226, 283, 196, 167]","[63, 64, 62, 60]",,4
554,E01,279,E01/Frame279.png,4,"[190, 273, 306, 266]","[226, 283, 196, 167]","[63, 64, 61, 60]",,4
555,E01,280,E01/Frame280.png,4,"[190, 273, 306, 266]","[225, 282, 196, 167]","[64, 64, 61, 60]",,4
556,E01,281,E01/Frame281.png,4,"[190, 273, 307, 266]","[225, 282, 196, 167]","[63, 64, 60, 61]",,4
557,E01,282,E01/Frame282.png,4,"[190, 273, 307, 266]","[226, 282, 196, 167]","[63, 64, 60, 60]",,4
558,E01,283,E01/Frame283.png,4,"[190, 273, 307, 266]","[226, 282, 197, 167]","[64, 64, 60, 61]",,4
559,E01,284,E01/Frame284.png,4,"[190, 273, 307, 266]","[226, 282, 197, 166]","[63, 64, 60, 60]",,4
560,E01,285,E01/Frame285.png,4,"[190, 273, 307, 266]","[226, 282, 197, 166]","[63, 64, 60, 60]",,4
561,E01,286,E01/Frame286.png,4,"[190, 273, 307, 265]","[226, 282, 197, 165]","[63, 64, 60, 60]",,4
562,E01,287,E01/Frame287.png,4,"[190, 273, 307, 265]","[226, 281, 197, 165]","[63, 63, 60, 60]",,4
563,E01,288,E01/Frame288.png,4,"[190, 273, 307, 265]","[227, 281, 197, 165]","[63, 63, 59, 60]",,4
564,E01,289,E01/Frame289.png,4,"[190, 273, 307, 265]","[228, 281, 198, 166]","[63, 63, 59, 61]",,4
565,E01,290,E01/Frame290.png,4,"[189, 273, 307, 265]","[228, 282, 198, 166]","[63, 63, 59, 61]",,4
566,E01,291,E01/Frame291.png,4,"[189, 273, 307, 264]","[229, 282, 199, 166]","[63, 64, 59, 60]",,4
567,E01,292,E01/Frame292.png,4,"[189, 272, 307, 264]","[229, 282, 200, 166]","[63, 64, 59, 60]",,4
568,E01,293,E01/Frame293.png,4,"[189, 272, 306, 263]","[229, 282, 200, 166]","[63, 64, 60, 60]",,4
569,E01,294,E01/Frame294.png,4,"[189, 272, 306, 263]","[229, 283, 201, 166]","[63, 63, 60, 60]",,4
570,E01,295,E01/Frame295.png,4,"[189, 272, 306, 262]","[229, 283, 202, 166]","[63, 63, 60, 60]",,4
571,E01,296,E01/Frame296.png,4,"[189, 272, 306, 262]","[229, 283, 203, 167]","[62, 63, 61, 60]",,4
572,E01,297,E01/Frame297.png,4,"[189, 272, 305, 263]","[229, 284, 203, 168]","[62, 63, 61, 60]",,4
573,E01,298,E01/Frame298.png,4,"[189, 272, 305, 264]","[229, 284, 204, 169]","[61, 63, 62, 60]",,4
574,E01,299,E01/Frame299.png,4,"[189, 272, 305, 264]","[230, 285, 205, 169]","[61, 63, 62, 60]",,4
575,E01,300,E01/Frame300.png,4,"[189, 272, 304, 264]","[230, 285, 205, 170]","[62, 62, 62, 60]",,4
576,E01,301,E01/Frame301.png,4,"[189, 272, 304, 265]","[230, 286, 204, 170]","[62, 62, 62, 60]",,4
577,E01,302,E01/Frame302.png,4,"[189, 272, 304, 265]","[229, 286, 204, 170]","[62, 63, 63, 60]",,4
578,E01,303,E01/Frame303.png,4,"[189, 271, 304, 265]","[229, 286, 204, 170]","[62, 63, 63, 61]",,4
579,E01,304,E01/Frame304.png,4,"[189, 271, 304, 266]","[228, 286, 205, 170]","[63, 63, 63, 60]",,4
580,E01,305,E01/Frame305.png,4,"[189, 271, 304, 266]","[228, 286, 205, 170]","[63, 64, 62, 60]",,4
581,E01,306,E01/Frame306.png,4,"[189, 270, 304, 265]","[227, 286, 205, 170]","[63, 64, 62, 60]",,4
582,E01,307,E01/Frame307.png,4,"[190, 270, 304, 266]","[228, 286, 205, 169]","[62, 64, 61, 60]",,4
583,E01,308,E01/Frame308.png,4,"[190, 270, 304, 266]","[228, 287, 205, 170]","[62, 64, 61, 60]",,4
584,E01,309,E01/Frame309.png,4,"[191, 270, 304, 265]","[228, 287, 205, 170]","[62, 64, 61, 60]",,4
585,E01,310,E01/Frame310.png,4,"[191, 270, 304, 265]","[228, 287, 205, 171]","[63, 63, 61, 61]",,4
586,E01,311,E01/Frame311.png,4,"[191, 270, 304, 265]","[228, 287, 206, 171]","[63, 63, 61, 61]",,4
587,E01,312,E01/Frame312.png,4,"[191, 270, 304, 265]","[227, 287, 206, 172]","[65, 63, 62, 61]",,4
588,E01,313,E01/Frame313.png,4,"[191, 269, 303, 266]","[226, 288, 206, 172]","[64, 63, 62, 61]",,4
589,E01,314,E01/Frame314.png,4,"[191, 269, 303, 266]","[226, 288, 207, 172]","[64, 63, 62, 61]",,4
590,E01,315,E01/Frame315.png,4,"[191, 269, 303, 267]","[226, 288, 207, 172]","[64, 64, 62, 61]",,4
591,E01,316,E01/Frame316.png,4,"[191, 270, 303, 267]","[226, 287, 207, 172]","[64, 64, 62, 61]",,4
592,E01,317,E01/Frame317.png,4,"[191, 270, 302, 268]","[226, 287, 207, 171]","[63, 64, 62, 61]",,4
593,E01,318,E01/Frame318.png,4,"[191, 270, 302, 268]","[226, 286, 207, 171]","[63, 64, 62, 61]",,4
